GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
lab01-recordando-poo-jocluis,cs.ing.software.lab1,Main,55,11,1,1,12,3,3,2,2,2
lab01-recordando-poo-jocluis,cs.ing.software.lab1,Camion,0,38,0,2,0,7,0,3,0,2
lab01-recordando-poo-jocluis,cs.ing.software.lab1,Vehiculo,0,73,0,4,0,16,0,5,0,3
lab01-recordando-poo-jocluis,cs.ing.software.lab1,Automovil,0,6,0,0,0,2,0,1,0,1
